gene	gene_description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
sufu	suppressor of fused homolog (Drosophila)	582.583936273238	-0.177396665369633	0.173543074885393	-1.0222053832271	0.306683703460215	0.575573511167492
LOC102078530	NA	17.6476668693388	1.12264945818673	1.09848382626776	1.02199907849447	0.306781336555074	0.575705594532056
LOC102081219	ATP-dependent RNA helicase SUPV3L1, mitochondrial	88.8176389919364	-0.343305802495761	0.335995275779281	-1.02175782590849	0.306895534730626	0.575868737684552
LOC100701052	E3 ubiquitin-protein ligase RNF182	3117.58475387664	-0.0955241359339869	0.0935040836399294	-1.0216038938132	0.306968414006948	0.575954326618295
LOC100706948	ADP-ribosylation factor 6b	1108.32474902644	-0.129781795896321	0.127047620624348	-1.02152086956479	0.307007726663323	0.575976926042221
LOC100704324	isthmin 2b	76.9403634204398	-0.431693018881351	0.4226321355894	-1.0214391725781	0.307046414105244	0.575998348591924
LOC100697261	acyl-CoA synthetase short chain family member 2 like	420.760371895554	-0.199379382558395	0.195295017916162	-1.02091381892797	0.307295271391657	0.576285237321844
parp4	poly (ADP-ribose) polymerase family, member 4	500.985281439605	-0.195111881762692	0.191115428958534	-1.02091119919483	0.307296512680124	0.576285237321844
ptprh	protein tyrosine phosphatase receptor type H	13.3374203673151	0.921613749638767	0.902789389358969	1.02085133088811	0.307324880534919	0.576285237321844
LOC112847955	zinc finger protein 271-like	21.362990563779	-0.726201249761788	0.71137037973674	-1.02084830975186	0.307326312108825	0.576285237321844
tti1	TELO2 interacting protein 1	167.778347302998	0.32016492702853	0.313632471505235	1.02082837753356	0.307335757157154	0.576285237321844
LOC100711459	glycogenin-1	609.850195705901	-0.18356283110859	0.179850558087133	-1.02064087574117	0.307424615856759	0.576390015145032
prcp	prolylcarboxypeptidase (angiotensinase C)	330.543475134476	-0.353415732472015	0.346303440710802	-1.02053774500945	0.307473497640213	0.576390015145032
kif19	kinesin family member 19	257.011314369508	-0.267389295711321	0.261998233451295	-1.02057671225111	0.307455027387903	0.576390015145032
gnrh1	gonadotropin releasing hormone 1	483.431634096002	-0.360182849529957	0.353040812604076	-1.02023006029586	0.307619364253225	0.576612284241803
LOC109199196	NA	17.9451564398153	-1.42956872767959	1.40139905090788	-1.02010111021087	0.30768051029487	0.576643447057293
LOC100689943	ribosomal protein S19	4423.90402900904	-0.34151183821059	0.334789315966911	-1.02007985895327	0.30769058806906	0.576643447057293
yju2	YJU2 splicing factor homolog	983.483884161681	0.174466213559491	0.171056003684892	1.01993621855495	0.307758710966569	0.576691946800379
