gene	gene_description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC112848081	hepatitis A virus cellular receptor 1 homolog	14.6893853461348	-1.94920744215443	1.2663152292451	-1.53927505342918	0.12373716149067	0.521547248377053
rnaseh2c	ribonuclease H2, subunit C	277.007747614859	0.368181900413298	0.239194709059671	1.53925603898475	0.123741801602002	0.521547248377053
LOC100708205	H-2 class II histocompatibility antigen, E-S beta chain	7.36685826676527	-2.8261294039851	1.83560581666207	-1.53961671854159	0.123653807799789	0.521547248377053
LOC109197637	uncharacterized LOC109197637	8.72745089006932	1.73411723125724	1.12722883248736	1.53838970515925	0.123953357887508	0.522342024836787
LOC106098445	uncharacterized LOC106098445	1753.98341831032	-0.218145235584625	0.141840465609359	-1.53796192537478	0.124057924549241	0.522491966933799
krtcap2	keratinocyte associated protein 2	910.574749911219	0.360114562379078	0.234146989545642	1.53798501991366	0.124052277553798	0.522491966933799
maea	macrophage erythroblast attacher, E3 ubiquitin ligase	1659.87847214456	0.210161927677261	0.136636630658516	1.53810824128488	0.124022151287281	0.522491966933799
layn	layilin a	31.6176881688761	-1.16956255006639	0.760512526539972	-1.5378609940686	0.124082606271187	0.52249906962452
nphp1	nephronophthisis 1	170.507245481226	-0.467539633566156	0.304074904817903	-1.53758046507042	0.124151226902031	0.52269115761867
LOC100704439	transcription factor AP-4 (activating enhancer binding protein 4)	1023.05763051163	0.376179154707627	0.244760599378319	1.53692692231963	0.124311205838797	0.522977081849497
LOC100712573	transforming growth factor beta receptor 2b	141.083667519211	-0.44336930893393	0.288444452566079	-1.53710464871	0.124267684771714	0.522977081849497
LOC100696476	uncharacterized LOC100696476	33.1800274114746	-0.92174364443046	0.599722335139286	-1.53695066937333	0.124305390048495	0.522977081849497
LOC102082907	probable G-protein coupled receptor 132	97.4380649607014	-0.646841857389144	0.420822665273918	-1.53708892311708	0.124271535124937	0.522977081849497
LOC100704092	achaete-scute homolog 4	20.9369862730055	-1.48566439796291	0.966748241388833	-1.5367645208525	0.124350984583804	0.523047588247537
pgm2	phosphoglucomutase 2	1293.06014072369	0.310040484853872	0.201807336732533	1.53631919371091	0.124460114316283	0.523312864081159
arap3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	752.929529517708	-0.366518226397665	0.238555263971937	-1.53640804354995	0.1244383352378	0.523312864081159
